Output for: Example 1 more points Pb-203 Bi-204 Bi-206 Au-194 At-207 Po-203

CLSQ2 output creation time: 2015-08-03 12:52:01.402311

 ----- INPUT DATA FROM FILE ----- 

          DATE/TIME        COUNTS        DELTA_T           BGND   SBGND   SIGPCT               CPM      TYPE-FWHM  ENERGY       ID1       ID2  
2015-06-03 17:20:00	   234000	     1.0	   0.00	   0.00	     0.0	 234000.00	              0.0         
2015-06-03 18:10:00	   230000	     1.0	   0.00	   0.00	     0.0	 230000.00	              0.0         
2015-06-03 19:00:00	   221000	     1.0	   0.00	   0.00	     0.0	 221000.00	              0.0         
2015-06-03 19:50:00	   220000	     1.0	   0.00	   0.00	     0.0	 220000.00	              0.0         
2015-06-03 20:40:00	   212000	     1.0	   0.00	   0.00	     0.0	 212000.00	              0.0         
2015-06-03 21:30:00	   210000	     1.0	   0.00	   0.00	     0.0	 210000.00	              0.0         
2015-06-03 22:20:00	   203000	     1.0	   0.00	   0.00	     0.0	 203000.00	              0.0         
2015-06-03 23:10:00	   202000	     1.0	   0.00	   0.00	     0.0	 202000.00	              0.0         
2015-06-04 00:00:00	   197000	     1.0	   0.00	   0.00	     0.0	 197000.00	              0.0         
2015-06-04 00:50:00	   194000	     1.0	   0.00	   0.00	     0.0	 194000.00	              0.0         
2015-06-04 01:40:00	   190000	     1.0	   0.00	   0.00	     0.0	 190000.00	              0.0         
2015-06-04 02:30:00	   185000	     1.0	   0.00	   0.00	     0.0	 185000.00	              0.0         
2015-06-04 03:20:00	   181000	     1.0	   0.00	   0.00	     0.0	 181000.00	              0.0         
2015-06-04 04:10:00	   178000	     1.0	   0.00	   0.00	     0.0	 178000.00	              0.0         
2015-06-04 05:00:00	   175000	     1.0	   0.00	   0.00	     0.0	 175000.00	              0.0         
2015-06-04 05:50:00	   173000	     1.0	   0.00	   0.00	     0.0	 173000.00	              0.0         
2015-06-04 06:40:00	   167000	     1.0	   0.00	   0.00	     0.0	 167000.00	              0.0         
2015-06-04 07:30:00	   166000	     1.0	   0.00	   0.00	     0.0	 166000.00	              0.0         
2015-06-04 08:20:00	   161000	     1.0	   0.00	   0.00	     0.0	 161000.00	              0.0         
2015-06-04 09:10:00	   159000	     1.0	   0.00	   0.00	     0.0	 159000.00	              0.0         
2015-06-04 10:00:00	   155000	     1.0	   0.00	   0.00	     0.0	 155000.00	              0.0         
2015-06-04 10:50:00	   155000	     1.0	   0.00	   0.00	     0.0	 155000.00	              0.0         
2015-06-04 11:40:00	   150000	     1.0	   0.00	   0.00	     0.0	 150000.00	              0.0         
2015-06-04 12:30:00	   147000	     1.0	   0.00	   0.00	     0.0	 147000.00	              0.0         
2015-06-04 13:20:00	   146000	     1.0	   0.00	   0.00	     0.0	 146000.00	              0.0         
2015-06-04 14:10:00	   145000	     1.0	   0.00	   0.00	     0.0	 145000.00	              0.0         
2015-06-04 15:00:00	   142000	     1.0	   0.00	   0.00	     0.0	 142000.00	              0.0         
2015-06-04 15:50:00	   138000	     1.0	   0.00	   0.00	     0.0	 138000.00	              0.0         
2015-06-04 16:40:00	   137000	     1.0	   0.00	   0.00	     0.0	 137000.00	              0.0         
2015-06-04 17:30:00	   135000	     1.0	   0.00	   0.00	     0.0	 135000.00	              0.0         
2015-06-04 18:20:00	   133000	     1.0	   0.00	   0.00	     0.0	 133000.00	              0.0         
2015-06-04 19:10:00	   131000	     1.0	   0.00	   0.00	     0.0	 131000.00	              0.0         
2015-06-04 20:00:00	   129000	     1.0	   0.00	   0.00	     0.0	 129000.00	              0.0         
2015-06-04 21:40:00	   125000	     1.0	   0.00	   0.00	     0.0	 125000.00	              0.0         
2015-06-04 23:20:00	   119000	     1.0	   0.00	   0.00	     0.0	 119000.00	              0.0         
2015-06-05 01:00:00	   117000	     1.0	   0.00	   0.00	     0.0	 117000.00	              0.0         
2015-06-05 02:40:00	   113000	     1.0	   0.00	   0.00	     0.0	 113000.00	              0.0         
2015-06-05 04:20:00	   110000	     1.0	   0.00	   0.00	     0.0	 110000.00	              0.0         
2015-06-05 06:00:00	   106000	     1.0	   0.00	   0.00	     0.0	 106000.00	              0.0         
2015-06-05 07:40:00	   103000	     1.0	   0.00	   0.00	     0.0	 103000.00	              0.0         
2015-06-05 09:20:00	    99200	     1.0	   0.00	   0.00	     0.0	  99200.00	              0.0         
2015-06-05 11:00:00	    96800	     1.0	   0.00	   0.00	     0.0	  96800.00	              0.0         
2015-06-05 12:40:00	    94300	     1.0	   0.00	   0.00	     0.0	  94300.00	              0.0         
2015-06-05 14:20:00	    91700	     1.0	   0.00	   0.00	     0.0	  91700.00	              0.0         
2015-06-05 16:00:00	    89100	     1.0	   0.00	   0.00	     0.0	  89100.00	              0.0         
2015-06-05 17:40:00	    87300	     1.0	   0.00	   0.00	     0.0	  87300.00	              0.0         
2015-06-05 19:20:00	    84100	     1.0	   0.00	   0.00	     0.0	  84100.00	              0.0         
2015-06-05 21:00:00	    82200	     1.0	   0.00	   0.00	     0.0	  82200.00	              0.0         
2015-06-05 22:40:00	    79700	     1.0	   0.00	   0.00	     0.0	  79700.00	              0.0         
